time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,-0.49962396533707604,-0.3045965796365901,14.247573475820452,6.216485750539434,0.10050695289522604,0.0,-0.8666083017435764,-0.5705299267592406,3.4541735170665713,-0.002709633163048732,0.05188922989354468,0.0,484.4521903805924,484.7432475310055,482.823027469964,484.68623608244604
2.1600000000000015,-0.5538202102070906,-0.3402722089603445,14.458696776730047,6.216026122444854,0.10336040869026153,0.0,-0.9402183705680243,-0.6186619204571355,3.5827954043418933,-0.020075465330677993,0.037066606295486394,0.0,460.1054164088199,458.93161167541825,459.731045018035,458.3530411835087
2.2200000000000015,-0.6123692191547577,-0.37876979211046147,14.676341325533805,6.21517290807321,0.10528873845404974,0.0,-1.0116049238640528,-0.6646741544069734,3.671667276473614,-0.0045252663427826495,0.01980132745512662,0.0,449.04391070048666,447.64142866745954,446.91679898524296,448.1826107849432
2.2800000000000016,-0.6751274617911026,-0.4199703709486111,14.898257889246937,6.215660088045112,0.10633870245495292,0.0,-1.0804357577548251,-0.7086525816722884,3.7253267644777344,0.02576458206288705,0.012444872463253221,0.0,438.1946555197698,437.58258495862043,435.830543141482,438.3549941517197
2.3400000000000016,-0.7422550501200583,-0.463932846205597,15.125423327998327,6.217268675256658,0.10715605076212054,0.0,-1.1572018982221417,-0.7565754011956823,3.8464093581064898,0.028822005940130013,0.015879316526670285,0.0,458.67430627395,458.9468756676186,459.3223201678932,459.56487583954913
2.4000000000000017,-0.8137548407621055,-0.5105819291375223,15.357488413697874,6.219119747421253,0.10776712261059096,0.0,-1.2261996717700494,-0.7982233744252664,3.8889127687882348,0.03462798019064996,-0.0047524505486895375,0.0,435.9945972221215,434.26719540216897,435.287059847899,435.77303894845244
2.4600000000000017,-0.8898273446531669,-0.5599438576442558,15.595996634909742,6.221131507980129,0.10714596050321834,0.0,-1.3094547435626955,-0.8469133859500891,4.060732939151739,0.03123668043030648,-0.024954003606982154,0.0,476.7305214099963,475.1844275296951,475.52338641558777,475.26388056124983
2.520000000000002,-0.9707211842548626,-0.6120927932870384,15.843336999323517,6.222964929628443,0.10557484398460204,0.0,-1.3868177474542334,-0.8911710902287572,4.183489181457583,0.029162099744505073,-0.028768737390799222,0.0,462.7950888790553,462.4945962908706,461.84853077949043,461.6851328127485
2.580000000000002,-1.0561846104813553,-0.6668364703076948,16.097642055897534,6.224815736492804,0.10393699993530614,0.0,-1.4617690260892662,-0.9334175742604904,4.292928701494609,0.0340189870876996,-0.02450653443338545,0.0,459.5360830567405,459.8736942458956,458.2532929574103,458.63953019319786
2.640000000000002,-1.1459517815741236,-0.7239850812829183,16.356930217907934,6.226332083782422,0.10199673548056065,0.0,-1.5303178854269757,-0.9713526675430841,4.34978860339146,-0.004731504417372823,-0.05655425467222394,0.0,445.12569992558394,442.49440622953045,444.8665073574743,441.68189963332793
2.700000000000002,-1.2397364552378172,-0.7833593787672274,16.619071804313585,6.22559612882074,0.09908793287271944,0.0,-1.5955635311752638,-1.0078320228266038,4.388115722061882,-0.034937103772441386,-0.03589362316517619,0.0,437.2667095794717,438.9830657801408,439.31183423417923,436.7998112170125
2.760000000000002,-1.3375954665882541,-0.8450639962317279,16.885574295114203,6.22369644809616,0.09673323741503914,0.0,-1.6661593067610385,-1.049175983704746,4.494849582212196,-0.025805812268700084,-0.046967564616917416,0.0,460.12730833580065,459.24894744788344,459.72788564249447,460.4505781221966
2.820000000000002,-1.43944998646195,-0.9091678156010695,17.15646313981215,6.222416475643092,0.09360517303581606,0.0,-1.7287346687692144,-1.0877481389218446,4.534608679007065,-0.013624377182061588,-0.06524835336232054,0.0,440.7146262056303,439.1989549545705,439.2535638568699,440.2626945776676
2.880000000000002,-1.5452822744416694,-0.9757919652651592,17.432727043838696,6.2218565365311544,0.0896155537877803,0.0,-1.7985662347697187,-1.1331068580784491,4.673625930440821,-0.001894665494049744,-0.06910706215466134,0.0,471.7533616488208,471.45226431042477,469.70017642566125,470.6091918040044
2.940000000000002,-1.6553710866819094,-1.045250920832568,17.718981875447117,6.221869768589205,0.08545773626465536,0.0,-1.870545644736881,-1.1821603377995182,4.867396331064026,0.00414711047675104,-0.06967928358027338,0.0,488.28750065711154,488.2416358931238,487.6384188236556,488.089578988794
3.000000000000002,-1.7692508465994319,-1.1173380230510161,18.011714679163706,6.2222672701801045,0.08149399524724199,0.0,-1.9251116036775107,-1.2207226937296822,4.890290229081349,0.011170015030749943,-0.0596671652209852,0.0,436.8409872282546,437.67183935005863,437.9391495317006,438.52289599290924
3.0600000000000023,-1.8863221654511169,-1.1917185774764891,18.305581138326964,6.222607621399689,0.0775869694596878,0.0,-1.976970500657223,-1.258593258944822,4.905218488703025,-0.008570528131701076,-0.07918505614320559,0.0,435.7635971359636,434.1253268601203,436.5512279718332,434.9006071302118
3.1200000000000023,-2.00639852556395,-1.2683401827564773,18.599820322389533,6.222163969411479,0.07286031837026208,0.0,-2.0252104729916347,-1.2955180034522984,4.902797528070432,-0.005139578534262123,-0.07797513394854316,0.0,428.97764822285757,429.07519003935147,430.370033087837,430.6604891063358
3.1800000000000024,-2.1294478538852792,-1.3473165307255162,18.896026467406788,6.221691733636909,0.06793938257246701,0.0,-2.0759940920442608,-1.3370624063445193,4.970475324547058,-0.013984743049233141,-0.09164874768510466,0.0,453.0416361437624,451.935292206523,451.9505008005955,451.2370364313309
3.2400000000000024,-2.255447358921928,-1.428793929839392,19.196201554277728,6.220860051075011,0.06228097092625351,0.0,-2.1234813246088238,-1.3789307173036487,5.035113449283959,-0.01361578336882574,-0.10023286872433171,0.0,451.7254664120627,451.02517599850785,451.89013095313027,451.91999353537693
